ln_precio_m2,precio_m2,precio,area_total_m2,ln_area_total_m2,area_constr_m2,ratio_construccion,dormitorios,banios,nro_pisos,cocheras,antiguedad,estado_inmueble,tipo_vivienda,distrito,piscina,terraza,jardin,parrilla,cuarto_servicio,banio_servicio,sistema_seguridad,colegios_cercanos,centros_comerciales_cercanos,parques_cercanos
8.29404964,4000,1760000,440,6.086774727,260,0.590909091,5,5,3,0,1,Excelente,Casa,Miraflores,0,0,0,1,1,1,0,0,1,1
8.302081812,4032.258065,1000000,248,5.513428746,496,2,5,5,3,4,6,Regular,Casa,Miraflores,0,0,0,0,1,1,0,0,0,0
8.317703831,4095.744681,770000,188,5.236441963,188,1,5,2,3,1,3,NoEspecifica,Casa,Miraflores,0,0,0,0,0,0,0,1,1,1
8.318973049,4100.946372,3900000,951,6.857514063,789,0.829652997,5,5,2,2,6,A Remodelar,Casa,Barranco,1,1,1,0,1,1,0,0,0,0
8.318973049,4100.946372,3900000,951,6.857514063,500,0.525762355,5,5,2,2,6,A Remodelar,Casa,Barranco,1,1,1,0,1,1,0,0,0,0
8.330252689,4147.465438,900000,217,5.379897354,334,1.539170507,3,3,3,5,7,Remodelado,Casa,Miraflores,1,1,0,1,1,1,0,0,0,0
8.38935982,4400,880000,200,5.298317367,272,1.36,4,4,3,2,1,Bueno,Casa,Miraflores,0,1,1,0,1,1,0,0,0,0
8.399410156,4444.444444,1200000,270,5.598421959,370,1.37037037,3,4,3,2,5,NoEspecifica,Casa,Miraflores,0,1,1,0,1,1,0,0,0,0
8.415773013,4517.766497,890000,197,5.283203729,272,1.38071066,4,4,3,2,1,NoEspecifica,Casa,Miraflores,0,1,1,0,1,1,0,0,0,0
8.431833342,4590.909091,505000,110,4.700480366,196,1.781818182,3,2,3,0,7,Remodelado,Casa,Miraflores,0,1,0,1,0,0,0,0,0,0
8.437150484,4615.384615,600000,130,4.86753445,270,2.076923077,5,5,3,0,3,NoEspecifica,Casa,Lince,0,0,0,0,0,0,0,0,1,0
8.44820032,4666.666667,2800000,600,6.396929655,578,0.963333333,4,5,2,2,3,NoEspecifica,Casa,Miraflores,1,1,1,0,1,1,0,0,0,0
8.463652424,4739.336493,1000000,211,5.351858133,550,2.606635071,4,5,3,2,4,NoEspecifica,Casa,Miraflores,0,1,0,1,1,1,0,0,0,0
8.517193191,5000,2625000,525,6.263398263,460,0.876190476,3,3,2,3,5,A Remodelar,Casa,Miraflores,0,0,1,0,0,0,0,0,0,0
8.568894566,5265.306122,1290000,245,5.501258211,400,1.632653061,4,4,3,3,3,NoEspecifica,Casa,Miraflores,0,1,1,0,1,1,0,0,0,0
8.865247392,7081.545064,1650000,233,5.451038454,331,1.420600858,3,3,3,2,3,Muy bueno,Casa,Miraflores,1,1,1,0,1,1,0,0,0,0
9.083078592,8805.031447,1400000,159,5.068904202,410,2.578616352,4,4,3,2,4,NoEspecifica,Casa,Barranco,1,1,0,0,1,1,0,0,0,0
